Id,SalePrice
1461,125562.49
1462,167254.77
1463,192396.67
1464,193856.75
1465,182098.47
1466,171596.66
1467,180317.83
1468,166153.81
1469,166278.06
1470,129079.79
1471,190960.55
1472,97783.41
1473,99307.36
1474,149898.0
1475,116974.766
1476,384132.53
1477,259278.84
1478,284229.56
1479,272826.6
1480,549977.1
1481,327875.4
1482,202932.36
1483,186293.2
1484,166770.89
1485,175119.28
1486,199578.34
1487,329918.25
1488,227927.61
1489,210135.05
1490,221192.8
1491,185097.45
1492,95637.68
1493,179653.89
1494,291516.62
1495,280268.62
1496,237086.34
1497,190176.33
1498,156528.36
1499,157130.52
1500,159396.39
1501,175965.27
1502,145026.1
1503,296033.53
1504,233915.03
1505,229241.75
1506,181874.6
1507,258417.2
1508,193196.61
1509,166477.39
1510,148222.11
1511,148993.23
1512,163780.81
1513,142182.78
1514,166179.08
1515,195784.92
1516,154065.44
1517,161071.03
1518,129589.39
1519,234159.67
1520,134470.72
1521,141878.88
1522,156879.11
1523,108761.08
1524,123101.05
1525,122980.09
1526,115965.664
1527,102532.664
1528,134900.03
1529,148151.64
1530,168155.34
1531,114592.88
1532,99847.555
1533,154402.39
1534,112654.234
1535,149250.55
1536,115352.14
1537,73081.76
1538,158687.53
1539,200073.61
1540,106468.01
1541,147967.38
1542,139437.33
1543,208797.75
1544,78871.086
1545,105636.95
1546,128362.266
1547,140225.69
1548,132282.52
1549,114474.76
1550,138511.28
1551,115674.74
1552,134759.12
1553,161774.83
1554,116802.47
1555,171636.03
1556,81279.28
1557,104668.83
1558,98170.09
1559,88308.47
1560,124090.516
1561,140131.1
1562,121081.92
1563,119915.53
1564,158386.47
1565,149943.97
1566,247891.16
1567,79215.14
1568,207696.22
1569,139444.06
1570,138069.02
1571,114408.766
1572,150729.83
1573,237699.4
1574,116345.734
1575,237667.11
1576,238307.77
1577,198336.11
1578,147511.19
1579,152614.78
1580,188700.84
1581,148861.8
1582,132517.34
1583,313297.2
1584,225001.95
1585,140507.28
1586,64137.79
1587,95220.68
1588,165783.19
1589,100734.01
1590,136179.58
1591,100784.836
1592,116806.37
1593,120910.586
1594,133809.53
1595,116671.14
1596,241289.27
1597,168165.83
1598,200295.47
1599,181426.39
1600,164289.97
1601,64136.184
1602,122188.13
1603,93578.52
1604,274321.8
1605,244862.12
1606,170854.23
1607,158788.11
1608,223385.23
1609,200110.84
1610,165381.44
1611,140554.52
1612,166562.53
1613,163378.14
1614,126218.75
1615,89837.125
1616,71786.65
1617,87753.81
1618,126896.24
1619,139006.06
1620,166171.19
1621,139938.22
1622,146017.89
1623,290935.75
1624,205513.73
1625,124002.336
1626,160157.34
1627,192278.2
1628,273901.66
1629,179457.73
1630,359487.88
1631,201846.98
1632,237705.3
1633,169003.03
1634,189631.03
1635,182312.77
1636,157132.11
1637,203122.06
1638,190002.89
1639,183697.27
1640,255043.98
1641,177489.94
1642,226697.11
1643,222575.22
1644,232396.56
1645,194352.1
1646,159005.64
1647,153361.67
1648,128029.43
1649,141470.56
1650,114525.055
1651,121191.53
1652,97117.0
1653,100961.09
1654,148983.56
1655,140168.52
1656,147969.69
1657,149861.55
1658,150375.4
1659,126569.11
1660,155812.39
1661,472471.56
1662,384182.3
1663,386266.2
1664,538702.3
1665,307713.25
1666,321256.25
1667,378082.56
1668,334206.56
1669,309462.6
1670,340154.66
1671,262866.62
1672,497692.28
1673,306629.3
1674,246858.27
1675,193008.3
1676,195531.83
1677,227080.5
1678,510561.03
1679,408930.97
1680,355826.97
1681,240342.64
1682,298590.03
1683,172260.78
1684,167400.75
1685,169466.89
1686,167774.33
1687,166783.8
1688,194880.0
1689,193450.84
1690,187784.23
1691,177745.84
1692,257052.17
1693,171030.06
1694,181639.02
1695,167019.95
1696,273780.97
1697,172996.2
1698,347777.3
1699,330803.3
1700,249929.39
1701,272930.62
1702,244870.45
1703,255214.39
1704,276242.38
1705,231440.11
1706,468556.9
1707,222859.06
1708,210304.7
1709,269496.9
1710,219276.5
1711,257169.8
1712,255034.7
1713,271002.53
1714,216312.73
1715,205706.33
1716,191225.34
1717,170906.77
1718,133878.0
1719,207586.97
1720,239356.97
1721,162639.0
1722,126056.12
1723,157740.14
1724,214109.56
1725,232472.73
1726,197617.58
1727,162286.6
1728,178950.56
1729,169281.0
1730,155865.6
1731,123657.15
1732,130028.945
1733,114458.43
1734,121329.16
1735,139152.03
1736,115663.02
1737,322413.3
1738,220893.81
1739,295569.12
1740,242859.4
1741,205815.48
1742,175328.94
1743,174948.53
1744,307600.72
1745,226899.55
1746,197131.58
1747,213202.84
1748,238392.55
1749,158239.38
1750,132613.88
1751,230620.62
1752,119105.61
1753,143072.89
1754,180353.12
1755,168602.9
1756,130494.98
1757,117988.69
1758,149869.36
1759,166541.0
1760,163775.12
1761,134436.42
1762,185444.75
1763,173088.36
1764,119495.35
1765,179400.7
1766,175249.84
1767,213518.58
1768,144497.62
1769,169301.22
1770,152938.22
1771,128842.195
1772,139339.19
1773,139663.36
1774,130474.57
1775,141071.17
1776,134112.16
1777,113167.15
1778,149154.0
1779,111435.8
1780,161348.9
1781,133137.67
1782,86862.36
1783,145730.11
1784,109103.94
1785,122968.414
1786,142657.8
1787,167071.66
1788,48049.89
1789,97976.44
1790,76309.78
1791,184690.05
1792,157533.66
1793,139296.56
1794,156118.39
1795,137555.81
1796,126131.56
1797,124803.43
1798,128052.48
1799,116561.25
1800,137585.12
1801,131736.78
1802,123531.46
1803,140359.06
1804,145906.56
1805,134266.12
1806,113349.984
1807,128196.54
1808,114619.336
1809,120534.55
1810,146519.4
1811,111837.37
1812,96381.79
1813,123402.38
1814,97228.57
1815,49740.254
1816,99905.34
1817,112753.836
1818,155454.88
1819,121456.62
1820,62998.91
1821,103508.17
1822,151090.86
1823,37408.414
1824,131747.27
1825,132305.33
1826,110285.836
1827,104843.77
1828,132040.9
1829,109969.47
1830,144273.9
1831,149404.08
1832,94937.734
1833,152175.58
1834,124411.83
1835,132075.23
1836,140498.94
1837,88778.0
1838,128464.67
1839,99132.195
1840,176670.73
1841,151414.86
1842,77091.63
1843,132933.22
1844,136031.86
1845,135244.38
1846,153973.88
1847,171384.3
1848,59532.914
1849,107860.83
1850,122315.07
1851,159855.02
1852,125677.75
1853,135297.45
1854,165569.3
1855,146697.84
1856,223052.48
1857,158288.31
1858,139642.02
1859,117984.89
1860,151877.78
1861,118083.93
1862,310321.84
1863,306116.47
1864,306212.78
1865,349549.8
1866,352487.1
1867,224805.14
1868,305470.9
1869,207249.1
1870,233041.23
1871,248211.73
1872,167981.92
1873,225031.33
1874,138264.12
1875,200161.94
1876,206508.69
1877,207530.97
1878,199690.78
1879,131817.39
1880,136634.06
1881,235132.2
1882,246392.61
1883,196339.72
1884,210384.31
1885,249938.33
1886,304252.62
1887,211243.98
1888,274101.03
1889,160365.84
1890,127979.11
1891,141934.47
1892,98040.98
1893,140320.06
1894,125325.62
1895,144509.03
1896,126038.164
1897,116558.21
1898,104834.11
1899,154582.03
1900,143103.23
1901,171768.0
1902,153417.83
1903,223604.6
1904,146133.0
1905,193512.22
1906,165928.52
1907,222183.94
1908,109455.62
1909,133959.1
1910,122664.16
1911,216075.31
1912,296056.72
1913,142455.47
1914,61044.15
1915,334034.47
1916,61560.695
1917,252246.44
1918,133944.94
1919,165868.58
1920,138530.17
1921,446027.0
1922,338347.25
1923,234000.44
1924,213720.4
1925,204993.52
1926,386777.4
1927,136835.73
1928,152285.73
1929,130909.625
1930,128835.48
1931,148972.9
1932,144509.23
1933,193631.16
1934,180471.61
1935,173870.06
1936,191988.45
1937,179136.88
1938,178148.83
1939,242484.98
1940,175858.28
1941,173565.94
1942,192811.39
1943,190875.28
1944,355925.7
1945,380610.72
1946,156199.95
1947,347310.25
