Id,SalePrice
1461,126394.414
1462,164421.05
1463,187391.27
1464,192736.58
1465,178210.11
1466,176769.06
1467,183202.55
1468,174466.84
1469,170699.67
1470,126681.28
1471,193251.45
1472,97477.125
1473,95978.21
1474,148756.11
1475,113132.6
1476,389746.47
1477,258717.77
1478,293547.03
1479,265824.34
1480,533514.06
1481,327301.84
1482,211043.6
1483,181399.22
1484,170554.08
1485,178686.86
1486,198028.17
1487,326867.4
1488,227681.27
1489,213745.27
1490,235359.83
1491,186970.8
1492,85433.84
1493,176619.66
1494,290586.4
1495,292559.06
1496,241788.27
1497,201992.52
1498,161307.89
1499,153902.06
1500,160819.94
1501,184237.25
1502,149274.52
1503,294976.72
1504,242086.75
1505,226710.33
1506,191773.19
1507,268074.6
1508,195767.3
1509,164845.83
1510,154393.27
1511,151343.61
1512,172495.11
1513,139809.03
1514,160469.8
1515,201219.64
1516,147626.22
1517,162839.14
1518,129133.03
1519,225941.02
1520,135945.58
1521,144191.61
1522,163273.3
1523,110844.29
1524,121572.8
1525,123305.17
1526,120564.16
1527,106582.68
1528,132618.7
1529,153743.56
1530,162470.03
1531,109044.23
1532,99886.875
1533,149241.16
1534,117638.77
1535,148860.3
1536,111501.375
1537,60026.61
1538,160957.84
1539,178456.44
1540,100478.98
1541,142970.14
1542,132638.28
1543,225697.94
1544,81379.09
1545,111215.414
1546,131847.22
1547,140769.72
1548,134748.89
1549,113489.96
1550,136059.98
1551,110033.17
1552,132454.3
1553,154972.94
1554,113577.61
1555,170246.1
1556,85086.85
1557,106475.586
1558,98130.984
1559,90459.055
1560,122283.516
1561,154338.92
1562,126427.46
1563,120926.63
1564,156980.34
1565,148892.9
1566,251748.69
1567,70717.805
1568,221524.83
1569,133929.52
1570,137597.12
1571,113121.734
1572,142610.81
1573,240886.08
1574,110802.06
1575,237124.23
1576,243301.31
1577,200389.72
1578,148016.4
1579,148159.83
1580,186706.92
1581,155729.17
1582,131433.81
1583,319971.22
1584,222648.45
1585,139836.89
1586,59402.184
1587,91683.43
1588,161565.12
1589,103552.21
1590,133442.67
1591,97789.414
1592,119709.5
1593,122860.19
1594,146486.67
1595,112777.89
1596,235399.34
1597,182170.02
1598,194844.56
1599,172601.56
1600,166993.73
1601,54593.234
1602,114515.445
1603,80106.08
1604,282346.44
1605,241963.58
1606,172391.72
1607,165066.62
1608,223874.62
1609,196654.12
1610,168853.84
1611,144314.45
1612,170385.17
1613,172173.08
1614,127019.03
1615,89297.65
1616,63682.434
1617,87082.9
1618,128728.0
1619,140483.39
1620,173552.7
1621,134512.25
1622,148926.78
1623,283926.66
1624,211724.78
1625,119100.69
1626,157240.44
1627,187074.06
1628,280726.78
1629,174773.98
1630,372654.6
1631,210205.38
1632,248765.22
1633,175635.4
1634,189577.36
1635,176444.84
1636,159417.98
1637,205226.72
1638,185143.45
1639,175098.44
1640,270592.97
1641,170306.89
1642,233192.83
1643,224611.1
1644,231681.56
1645,187143.33
1646,158900.39
1647,155316.2
1648,130447.484
1649,143853.84
1650,115198.29
1651,119366.97
1652,92496.234
1653,96350.04
1654,150822.72
1655,136477.78
1656,145127.11
1657,151835.83
1658,149561.52
1659,125948.33
1660,154390.02
1661,502365.12
1662,393634.7
1663,384916.12
1664,549806.1
1665,328326.78
1666,321911.4
1667,377664.53
1668,330627.5
1669,289779.8
1670,340720.16
1671,271831.47
1672,546594.06
1673,283474.97
1674,248647.64
1675,194079.4
1676,196206.33
1677,232641.83
1678,541992.75
1679,399401.03
1680,371513.62
1681,258910.58
1682,286882.6
1683,168113.38
1684,172396.5
1685,172859.75
1686,164780.52
1687,170560.19
1688,188687.05
1689,188892.92
1690,183621.77
1691,176436.83
1692,260292.95
1693,173201.38
1694,182820.12
1695,169355.5
1696,272611.2
1697,171959.66
1698,354147.62
1699,321811.28
1700,245795.94
1701,265371.5
1702,256060.38
1703,256227.97
1704,287355.62
1705,232478.89
1706,525739.0
1707,228367.4
1708,218732.28
1709,271348.16
1710,221519.38
1711,258842.69
1712,265882.22
1713,268626.16
1714,217762.78
1715,210333.11
1716,190169.16
1717,172802.3
1718,131525.89
1719,205224.8
1720,238809.7
1721,164180.81
1722,122673.44
1723,157563.2
1724,221449.22
1725,235704.2
1726,196623.55
1727,164311.45
1728,175967.86
1729,170827.72
1730,158821.86
1731,121041.08
1732,130604.15
1733,112766.305
1734,123300.4
1735,135120.81
1736,117660.96
1737,355347.9
1738,224304.25
1739,292005.9
1740,238390.02
1741,197791.62
1742,170390.05
1743,176898.75
1744,330836.34
1745,211311.12
1746,191846.7
1747,209668.38
1748,231709.83
1749,157665.17
1750,133701.06
1751,239224.97
1752,121731.57
1753,140662.66
1754,186231.9
1755,174673.98
1756,124337.14
1757,121579.22
1758,150679.55
1759,166086.9
1760,163437.11
1761,142397.42
1762,174655.31
1763,175318.4
1764,115542.93
1765,174363.75
1766,168993.06
1767,218506.02
1768,150241.8
1769,169914.92
1770,153191.81
1771,130540.47
1772,137865.73
1773,139575.3
1774,132823.38
1775,140499.6
1776,127322.31
1777,116628.95
1778,146853.25
1779,118435.78
1780,168448.16
1781,128004.95
1782,90562.32
1783,141837.48
1784,105746.62
1785,122777.42
1786,125231.27
1787,161341.62
1788,54333.75
1789,94713.555
1790,72180.79
1791,187641.27
1792,159868.44
1793,130945.68
1794,145683.88
1795,139608.83
1796,125113.5
1797,127790.914
1798,122827.39
1799,116446.56
1800,130268.46
1801,130686.945
1802,124408.35
1803,139587.16
1804,148060.0
1805,129012.16
1806,117533.76
1807,127874.84
1808,117962.06
1809,122053.29
1810,147889.05
1811,98171.72
1812,100230.43
1813,123285.44
1814,100052.41
1815,54629.48
1816,96222.695
1817,118933.555
1818,159605.77
1819,116647.26
1820,59869.67
1821,99657.78
1822,149104.97
1823,50171.664
1824,137907.02
1825,129954.73
1826,102102.63
1827,102363.64
1828,128595.78
1829,109102.24
1830,150449.0
1831,140734.44
1832,86500.17
1833,152255.81
1834,126257.19
1835,130463.42
1836,152971.64
1837,91726.32
1838,128925.69
1839,90431.45
1840,182728.23
1841,155059.53
1842,85704.93
1843,134358.19
1844,142540.47
1845,135827.73
1846,150834.98
1847,161901.31
1848,59922.832
1849,110043.33
1850,114882.42
1851,157928.19
1852,119799.45
1853,130688.734
1854,159730.56
1855,151559.69
1856,213100.88
1857,154295.33
1858,146592.69
1859,122541.1
1860,158952.44
1861,122074.586
1862,317826.84
1863,302059.03
1864,302294.2
1865,342234.62
1866,347386.53
1867,223782.98
1868,300697.3
1869,209513.3
1870,230797.14
1871,244855.58
1872,169143.17
1873,223693.61
1874,140091.58
1875,203588.31
1876,199871.69
1877,209218.28
1878,198022.92
1879,133137.44
1880,134083.86
1881,239149.53
1882,243468.73
1883,199044.47
1884,207467.48
1885,251794.83
1886,300521.28
1887,209808.44
1888,267031.2
1889,159960.58
1890,129486.92
1891,144196.33
1892,103251.64
1893,134961.9
1894,122889.02
1895,144543.34
1896,128606.984
1897,116969.23
1898,105230.69
1899,153909.7
1900,142136.75
1901,178842.34
1902,141578.17
1903,222074.0
1904,138357.47
1905,189629.19
1906,160931.81
1907,203256.22
1908,110623.7
1909,131598.05
1910,118335.15
1911,209009.11
1912,313463.72
1913,141181.73
1914,58423.016
1915,362306.12
1916,60969.38
1917,255700.5
1918,138112.78
1919,169654.77
1920,150487.44
1921,462795.03
1922,341694.28
1923,238419.03
1924,224289.78
1925,205463.52
1926,397757.62
1927,137945.45
1928,148250.62
1929,127904.0
1930,130779.9
1931,140838.62
1932,143063.78
1933,189942.53
1934,175036.89
1935,175206.25
1936,189841.11
1937,183107.6
1938,170804.17
1939,242431.36
1940,177565.36
1941,171561.12
1942,189849.47
1943,196614.89
1944,350937.25
1945,385645.25
1946,148703.38
1947,342277.8
1948,162089.8
1949,258380.62
1950,178847.92
1951,238299.58
1952,215245.78
1953,170809.1
1954,188202.39
1955,141210.61
1956,296037.62
1957,151310.17
1958,311831.34
1959,147009.02
1960,115455.836
1961,118803.15
1962,94251.08
1963,104384.195
