Id,SalePrice
1461,121890.97190469303
1462,166052.2673470346
1463,190047.2750646206
1464,203579.0229752479
1465,172952.586430685
1466,175336.2187887396
1467,172214.85289596842
1468,168301.47072956307
1469,182121.2112667423
1470,130002.7083865118
1471,190125.45696344465
1472,96475.0730113756
1473,96967.12897593841
1474,157076.7204667827
1475,120490.3733814258
1476,390374.7617490374
1477,255371.62959737296
1478,289728.666595366
1479,285360.2436751946
1480,493442.54049560515
1481,345049.58985276247
1482,201813.04323454606
1483,178733.02590836995
1484,164083.39340898156
1485,174050.41709121515
1486,192248.07096985486
1487,353549.98821675545
1488,222173.3846842478
1489,200925.39370927517
1490,237180.5240888846
1491,184508.73211160966
1492,85558.61932448285
1493,175991.5931869773
1494,274320.31412620685
1495,294927.34660299367
1496,242902.236344893
1497,182738.68281358367
1498,164711.10007198006
1499,158733.4441540505
1500,156211.1736629199
1501,185353.14647946347
1502,151901.92562457419
1503,304421.76042790385
1504,231462.8375640185
1505,226757.74822430295
1506,191673.69927988437
1507,233936.2305266092
1508,194106.00056989878
1509,166431.2085514596
1510,150118.0914083522
1511,142048.91508526405
1512,169933.86463689353
1513,134104.10777175945
1514,162851.47396698373
1515,184484.5847040887
1516,154423.99169004595
1517,159267.990914649
1518,129287.63587375445
1519,210337.31566848405
1520,134607.30118395507
1521,137149.71955212246
1522,160221.13115079943
1523,115165.22995052484
1524,119858.0682981878
1525,122430.54076847495
1526,111527.72198416524
1527,104515.09967360145
1528,125168.16469836845
1529,146920.5588538613
1530,171517.36183984054
1531,100729.0012984069
1532,101366.9312203349
1533,162249.0019736765
1534,120046.97810700431
1535,157168.61923946036
1536,106357.08504520834
1537,59894.309325761475
1538,168485.04924409997
1539,186584.79811378662
1540,95505.73341127671
1541,144620.70514036567
1542,135172.0027779968
1543,234008.64209216385
1544,73864.04681203359
1545,109123.88906412985
1546,127627.7309448667
1547,142842.6145887857
1548,133747.0871019075
1549,113015.52588068451
1550,143674.1721102221
1551,110878.24544804526
1552,135437.03524682953
1553,157035.81603491193
1554,105775.94635929744
1555,165930.88889526902
1556,85208.2555505406
