Id,SalePrice
1461,125290.8567149435
1462,170289.7040409468
1463,195278.53970531662
1464,197175.09744095
1465,166663.18560403472
1466,173403.66707202932
1467,181959.78235683707
1468,172989.61483732294
1469,174734.63243820425
1470,132572.9099222091
1471,195894.5432846936
1472,97581.8863019471
1473,95165.92001188046
1474,153479.96871668595
1475,115978.9399111313
1476,364927.0809219829
1477,251683.43742931265
1478,279457.8107214581
1479,261348.65504783645
1480,515898.84017613693
1481,338462.50597569573
1482,203742.53713220515
1483,182634.22616850413
1484,166269.66514993488
1485,178110.2456855456
1486,193048.7582100437
1487,328672.95896307344
1488,233270.34667243256
1489,211216.69422209833
1490,207564.5144262258
1491,181482.18364009983
1492,90401.727459194
1493,183200.28429949863
1494,291884.019431827
1495,292388.8267882911
1496,220718.6143363313
1497,184862.26009788582
1498,157855.38118167236
1499,157733.30702892333
1500,163741.38143230873
1501,186227.91571857722
1502,149807.75736399437
1503,299272.5018283169
1504,234831.97883011348
1505,214375.61237841542
1506,196222.90721603503
1507,234918.43972982108
1508,195286.13387426606
1509,174915.3672085208
1510,149768.32396113727
1511,145840.78659612368
1512,170877.35110786333
1513,138107.132548618
1514,168936.07339914696
1515,181255.3468468558
1516,154311.28620417812
1517,160900.68911124757
1518,122361.73267778222
1519,225775.11806019503
1520,136311.40239689092
1521,138953.90080477376
1522,154149.17187174596
1523,110630.74397864463
1524,124594.50983970024
1525,122731.669850583
1526,112296.93259242283
1527,112286.30386255532
1528,135768.52484559536
1529,146733.02476825885
1530,174290.6067558829
1531,114421.786807291
1532,98729.2572384869
1533,156481.62087087388
1534,117418.72428667998
1535,148697.41900619076
1536,114412.64465981442
1537,67244.92067416898
1538,164380.85825635138
1539,181774.55993997192
1540,93275.68402113633
1541,146331.059267391
1542,135586.95731288227
1543,246218.22394491077
1544,76993.05210783516
1545,116275.44435106473
1546,132002.62801051786
1547,143397.96530114466
1548,137370.7187165747
1549,121691.73776707689
1550,135912.8926696152
1551,109982.63247624409
1552,136819.57949170808
1553,142273.69744975286
1554,117213.86251757399
1555,170544.87451325782
1556,79644.76766452669
1557,116738.23002339488
1558,103626.88777396423
1559,101419.87562039885
1560,115564.93089849058
1561,153617.52121913544
1562,124765.46363469353
1563,122831.30050521997
1564,158394.3908276151
1565,143112.40540496432
1566,225252.33819890156
1567,72442.29625264724
1568,210953.72911422016
1569,150291.57913477698
1570,132665.92879076296
1571,114048.14806341472
1572,150390.33871916772
1573,243719.73526932395
1574,118164.18415083076
1575,211953.90123616296
1576,231938.37201278243
1577,204681.29392802052
1578,152776.86511220018
1579,145315.43387839466
1580,185576.22609611714
1581,145261.1316249463
1582,131914.57559898804
1583,330643.59970685083
1584,221076.42107365787
1585,141289.99355719125
1586,65873.29965605783
1587,95595.83001632533
1588,161459.6277016016
1589,102303.9399804998
1590,138795.95884932234
1591,103059.97855167634
1592,113456.54922789462
1593,127575.4270626764
1594,154855.64912262798
1595,116790.94302750059
1596,253053.32363035248
1597,182627.89381775056
1598,199377.71036358067
1599,179019.31556552864
1600,167880.64801891352
1601,66410.77798539709
1602,117176.01800760074
1603,92903.03168911519
1604,273248.8169412029
1605,244806.71934795982
1606,174764.02020727837
1607,130162.389055999
1608,211761.9875787492
1609,198854.912317724
1610,161212.61148243732
1611,142172.69759792023
1612,168923.8288269284
1613,162051.39831240155
1614,123114.62439626009
1615,94435.02045596408
1616,72567.17795179597
1617,90157.5860454651
1618,127717.79750934294
1619,146185.42108220008
1620,147367.96267453235
1621,139213.28769809482
1622,150998.34467751574
1623,284080.4470698716
1624,200391.99061929242
1625,128144.51304256107
1626,149547.18020920636
1627,187672.77411000934
1628,276728.24654581305
1629,172268.5718093166
1630,382734.6467906641
1631,200016.0889147141
1632,238809.84705431445
1633,171378.29018640425
1634,187825.37029379973
1635,176124.3555607193
1636,159981.14042297876
1637,203294.3815035847
1638,182474.7768876922
1639,176548.7957613449
1640,285200.69608625205
1641,173155.19277203918
1642,230213.18368085794
1643,219184.28970639137
1644,230837.9094576776
1645,198380.47276783476
1646,159463.53356390627
1647,155366.07505763636
1648,134151.92682478254
1649,140112.53009339733
1650,115035.81015025142
1651,121499.59420126684
1652,95036.25972949968
1653,97313.68733059132
1654,154375.33237159287
1655,144469.02748129296
1656,147583.05955724604
1657,151146.757991727
1658,146434.39233445984
1659,128672.31031156829
1660,148900.7629228905
1661,475832.5786147093
1662,392774.2200135256
1663,403093.028344153
1664,538277.1747654937
1665,306696.1341036202
1666,323868.9872309497
1667,380673.1377429874
1668,330137.58156021906
1669,300633.1330307113
1670,340578.73034351435
1671,279273.6966682442
1672,560885.4279825896
1673,276433.78226585186
1674,248377.17117936068
1675,190030.97378937842
1676,195658.93246606278
1677,226710.75079143993
1678,526351.4116529366
1679,382482.76018692495
1680,376269.5594956369
1681,241380.57408349746
1682,295270.0044104442
1683,173356.42627576087
1684,165123.66169973157
1685,168955.19770867808
1686,164443.4581707272
1687,166069.48291280642
1688,191307.46860722735
1689,189082.65225726008
1690,184520.92040465053
1691,179581.78033649834
1692,248995.32730507036
1693,166598.06284595228
1694,179459.59268398836
1695,162775.73354049952
1696,279127.5639132578
1697,172374.45404691045
1698,348416.7163634962
1699,335465.58901181235
1700,250512.57681351952
1701,263078.55050709686
1702,245438.52344845928
1703,239983.09877303828
1704,278017.9921929726
1705,221498.3609573953
1706,523939.6558070051
1707,222697.77296184836
1708,222301.84097671078
1709,260703.15145146634
1710,230083.73000915747
1711,259798.8973044211
1712,269441.3544831292
1713,254881.3620726911
1714,231265.85862975006
1715,209126.67834327166
1716,196006.39722271927
1717,171590.869203849
1718,132287.27730732117
1719,205475.0525764106
1720,243133.28221381208
1721,161004.41350170737
1722,120485.13343633601
1723,149783.46583810795
1724,216740.17316306377
1725,238311.50636673163
1726,190454.30602571645
1727,164195.79121053734
1728,173580.46086291107
1729,169739.54325919994
1730,157397.48317747164
1731,118620.02338019692
1732,133863.14844237026
1733,113410.24472552729
1734,120159.16335635034
1735,133709.2954090842
1736,115373.06283387002
1737,326130.9422889438
1738,216044.7903358352
1739,272856.5372546598
1740,209277.61026590946
1741,192008.09836688405
1742,173217.58943908082
1743,174228.78079892363
1744,320795.79671017994
1745,232335.19951631184
1746,173717.9670213306
1747,223692.94179850337
1748,237867.54638672926
1749,163814.50908434397
1750,133260.25479927618
1751,246015.4700910034
1752,121462.34963396366
1753,128703.95783620754
1754,203005.04446387553
1755,171506.44304808642
1756,138016.97346034486
1757,126075.36167495062
1758,154085.9631593445
1759,154228.60314599177
1760,170025.3983922203
1761,134869.4926349318
1762,179343.62035695804
1763,179686.17236543418
1764,120053.4912258209
1765,156573.95978540173
1766,161882.29461922587
1767,216087.39286695977
1768,152498.02764235868
1769,177664.74798065468
1770,149033.8031798013
1771,137188.99629937633
1772,149622.55016203303
1773,144527.65937383834
1774,101529.01894710698
1775,142584.759419134
1776,130774.19973396466
1777,119277.07781567969
1778,141108.07646931094
1779,117791.38890988597
1780,164977.91886407294
1781,133403.8324028687
1782,84133.97282601128
1783,138205.68086867747
1784,108938.40274098232
1785,123718.80651501186
1786,132378.52048450333
1787,164806.81129892202
1788,47362.266070816244
1789,99944.53407400625
1790,68813.24977905347
1791,176033.73511968312
1792,154901.49598066404
1793,134174.71833461977
1794,152226.33776337674
1795,136955.06182679412
1796,130708.9673157639
1797,116901.53302905243
1798,126602.88321197988
1799,113087.38218074858
1800,125357.3499721906
1801,128153.69340388406
1802,113118.74112995985
1803,138959.5747500447
1804,146965.7232750295
1805,134801.00783053233
1806,124565.94735366318
1807,125513.67398578566
1808,122186.18316729514
1809,114920.6406128448
1810,146070.87324895858
1811,101643.13722337339
1812,105805.2758596801
1813,124127.71604640881
1814,98466.04132055043
1815,51041.67335439869
1816,97904.0931286799
1817,118170.23837271295
1818,158902.5819422253
1819,114157.09885856288
1820,68007.8256508526
1821,96726.25092707883
1822,145460.58294184576
1823,37754.72165956296
1824,142652.8136057087
1825,123760.48147957423
1826,98172.51206918925
1827,103230.68836671406
1828,137014.48208101394
1829,119479.83621485317
1830,137463.74455153217
1831,142114.81515710184
1832,78810.36370190741
1833,151294.3168400273
1834,124801.32131242994
1835,131089.3137013379
1836,130756.32176029157
1837,83295.54988537879
1838,128826.19270935192
1839,99478.74411818199
1840,172617.63119939412
1841,150264.90654322458
1842,68969.51353700362
1843,132204.03530986508
1844,151322.40896603378
1845,135229.20668258306
1846,146287.85974513326
1847,164138.48238482026
1848,67015.39211934459
1849,109671.6070207204
1850,113629.87272246472
1851,156365.12300902457
1852,119782.87884760663
1853,128942.08115736823
1854,151591.34186253767
1855,142531.45086836233
1856,214696.95975000903
1857,144401.03258743073
1858,140064.16543264798
1859,123085.41137265532
1860,157611.50553437564
1861,121741.85820082374
1862,300796.8336147156
1863,296915.95830416307
1864,296915.95830416307
1865,342016.0676026038
1866,360423.08966959873
1867,240375.30706010907
1868,307755.0160298295
1869,210820.28808933514
1870,241476.55450717022
1871,240887.5526610082
1872,164302.4663981075
1873,239124.17517756202
1874,139826.13396684607
1875,188148.40850705598
1876,202950.89310465232
1877,209552.27983549942
1878,193879.16880164942
1879,129979.5455393045
1880,139927.04997924736
1881,226805.14466765002
1882,251487.3878948731
1883,190101.89744230954
1884,206968.5952180357
1885,257849.87233773005
1886,315874.3542262303
1887,200986.21087248594
1888,268163.4755872724
1889,157755.85352024838
1890,132112.9352017861
1891,144867.9323185986
1892,99387.22631853222
1893,148665.66247042437
1894,122054.0890321913
1895,141559.99144835342
1896,135258.0283911939
1897,120241.65666009206
1898,101691.56110091473
1899,155172.16567585894
1900,142039.02854365887
1901,163278.7729390693
1902,165022.93706339956
1903,247660.80364380596
1904,139941.32645644617
1905,196827.1658112542
1906,179932.07150518426
1907,187780.6189359653
1908,112770.96864109769
1909,136869.30295158832
1910,119437.97633451714
1911,221194.90952239858
1912,317627.34854477935
1913,154625.06704821446
1914,65129.665907246694
1915,341491.9774620129
1916,61304.76783117002
1917,257774.35866000643
1918,139255.59991144884
1919,168989.853930865
1920,125675.74170091294
1921,455352.8845420199
1922,328119.07328471413
1923,236338.59758224795
1924,228695.67368128305
1925,192740.07601156167
1926,408002.7211662261
1927,136730.42809992874
1928,145153.01021120098
1929,133948.7967727123
1930,139489.69428387727
1931,142123.41797332652
1932,146485.51834847563
1933,191012.8640437834
1934,181864.82794714623
1935,176454.32278283229
1936,190440.66487242645
1937,180898.86364828152
1938,180371.40122080175
1939,231771.67504004308
1940,164379.61105298394
1941,170483.37331521785
1942,188182.62422009217
1943,192391.45080689396
1944,338753.96517100517
1945,379868.81709782605
1946,156094.91608553682
1947,337284.0433657828
1948,155256.34477914523
1949,244585.99273586355
1950,186016.17550427862
1951,260693.31550221014
1952,248543.7390641083
1953,182263.5887661784
1954,181054.7435835171
1955,133110.15387161332
1956,298728.23498817615
1957,152333.4516393351
1958,306864.04593572346
1959,142138.00296262617
1960,112468.41721620371
1961,118656.36271932336
1962,98765.73472843556
1963,102160.11238032086
1964,117568.66610996086
1965,153868.8031451135
1966,139521.4151406218
1967,299354.0886321768
1968,432995.3034617329
1969,406980.13458988257
1970,466264.19745886873
1971,447040.3707601699
1972,385487.34855526383
